 Run#  Vfa              Vfb              Vfc              Ifa              Ifb              Ifc              Time                                                               
    98  202.9282131      159.0436008      159.0798204      3.265268899      22.32643940      16.63970312     0.8525332440E-01
    99  203.1348387      159.0436008      159.0798204      3.265268899      25.91503886      24.06052312     0.8262317995E-01
   100  214.1076192      159.0436008      159.0798204      3.269746117      20.07108496      22.65851864     0.8778545281E-01
   101  217.0723396      159.0436008      159.0798204      3.265268899      21.86328158      23.92631708     0.8010534664E-01
   102  226.0220501      159.0436008      159.0798204      3.265268899      22.94323025      24.48486289     0.8056092631E-01
   103  208.2962837      159.0436008      159.0798204      3.266942495      19.27543222      22.02012100     0.8748843036E-01
   104  216.8531002      159.0436008      159.0798204      3.266677751      20.72830322      23.14576075     0.8804914036E-01
   105  220.0533133      159.0436008      159.0798204      3.265268899      25.36461525      24.79810556     0.8190206568E-01
   106  216.8531002      159.0436008      159.0798204      3.266677751      20.72830322      23.14576075     0.8801785778E-01
   107  203.8312279      159.0436008      159.0798204      3.269878046      19.40311140      18.66257602     0.8613565742E-01
   108  218.6992441      159.0436008      159.0798204      3.267252893      25.42374647      24.76589085     0.8199423411E-01
   109  203.1610301      159.0436008      159.0798204      3.265268899      18.22791718      21.09342718     0.8709276883E-01
   110  217.5824051      159.0436008      159.0798204      3.265268899      21.11675094      23.41659891     0.8816576982E-01
   111  215.7618155      159.0436008      159.0798204      3.269903953      25.53351677      24.69294650     0.8209341470E-01
   112  202.6729396      159.0436008      159.0798204      3.265268899      25.16222584      20.67039147     0.8402090485E-01
   113  230.5604187      159.0436008      159.0798204      3.265268899      23.81555090      24.76701173     0.8934788033E-01
   114  228.4698582      159.0436008      159.0798204      3.265268899      24.71788054      24.89384094     0.8982476275E-01
   115  204.6907115      159.0436008      159.0798204      3.266905785      23.69512099      17.96945312     0.8478760750E-01
   116  202.9563469      159.0436008      159.0798204      3.265268899      22.17273523      16.68718555     0.8531921725E-01
   117  217.3426013      159.0436008      159.0798204      3.265268899      21.73916101      23.85214180     0.8008424863E-01
   118  203.9640846      159.0436008      159.0798204      3.270298827      19.96484199      18.26593376     0.8596668366E-01
   119  215.7618155      159.0436008      159.0798204      3.269903953      25.53351677      24.69294650     0.8205222140E-01
   120  225.6440663      159.0436008      159.0798204      3.265268899      25.03021625      24.91573992     0.8168509701E-01
   121  229.2164258      159.0436008      159.0798204      3.265268899      24.64152875      24.95503025     0.8142542685E-01
   122  202.9625862      159.0436008      159.0798204      3.265268899      18.35756242      21.21367592     0.8714906506E-01
   123  203.5052451      159.0436008      159.0798204      3.265268899      24.65831028      19.65149071     0.8433640324E-01
   124  220.0533133      159.0436008      159.0798204      3.265268899      25.36461525      24.79810556     0.8192929618E-01
   125  203.6156760      159.0436008      159.0798204      3.268667319      21.03093294      17.47666691     0.8568084428E-01
   126  215.9842341      159.0436008      159.0798204      3.268771271      20.46661982      22.95601495     0.8794979476E-01
   127  210.7945880      159.0436008      159.0798204      3.266981814      25.67566522      24.56277400     0.8220049918E-01
   128  205.0003778      159.0436008      159.0798204      3.265268899      25.49655790      21.44552284     0.8378976297E-01
   129  204.3295874      159.0436008      159.0798204      3.266483886      24.26185607      18.92492356     0.8454628311E-01
   130  230.7169462      159.0436008      159.0798204      3.265268899      23.91548803      24.79510645     0.8938028176E-01
   131  203.7561420      159.0436008      159.0798204      3.265268899      24.56397485      19.47300463     0.8439551017E-01
   132  202.9563469      159.0436008      159.0798204      3.265268899      22.17273523      16.68718555     0.8533942486E-01
   133  229.5371088      159.0436008      159.0798204      3.265268899      24.55470159      24.89562283     0.8971369062E-01
   134  216.4569041      159.0436008      159.0798204      3.267937749      20.59769636      23.05177342     0.8799818407E-01
   135  203.1570162      159.0436008      159.0798204      3.265268899      21.69661621      16.95597481     0.8547969563E-01
   136  202.9836379      159.0436008      159.0798204      3.265268899      18.61796833      21.45047315     0.8724448501E-01
   137  217.1727821      159.0436008      159.0798204      3.265268899      20.85838782      23.23806617     0.8805956376E-01
   138  203.1610301      159.0436008      159.0798204      3.265268899      18.22791718      21.09342718     0.8708814129E-01
   139  221.8976773      159.0436008      159.0798204      3.265268899      22.47244705      24.26030225     0.8039067746E-01
   140  203.8312279      159.0436008      159.0798204      3.269878046      19.40311140      18.66257602     0.8611609682E-01
   141  205.9314774      159.0436008      159.0798204      3.265268899      25.91318320      22.88458498     0.8323921916E-01
   142  227.3181352      159.0436008      159.0798204      3.265268899      24.88046595      24.94116311     0.8155638182E-01
   143  217.4159008      159.0436008      159.0798204      3.265268899      20.98789259      23.32844844     0.8810927270E-01
   144  204.2958127      159.0436008      159.0798204      3.265268899      25.87489937      24.20925501     0.8254632906E-01
   145  203.7782313      159.0436008      159.0798204      3.269758607      19.21247251      18.79451921     0.8615246265E-01
   146  203.9925285      159.0436008      159.0798204      3.265268899      24.46647658      19.29233248     0.8443983953E-01
   147  221.8976773      159.0436008      159.0798204      3.265268899      22.47244705      24.26030225     0.8038293391E-01
   148  203.9640846      159.0436008      159.0798204      3.270298827      19.96484199      18.26593376     0.8597030671E-01
   149  204.2722401      159.0436008      159.0798204      3.265268899      25.96580697      23.53102648     0.8294489611E-01
   150  204.6980210      159.0436008      159.0798204      3.265613089      23.44651612      17.57670505     0.8486885551E-01
   151  229.8202349      159.0436008      159.0798204      3.267300582      23.60624762      24.74729825     0.8085449920E-01
   152  227.3181352      159.0436008      159.0798204      3.265268899      24.88046595      24.94116311     0.8156798886E-01
   153  205.7193140      159.0436008      159.0798204      3.265268899      25.92995090      23.00015312     0.8318872675E-01
   154  204.2722401      159.0436008      159.0798204      3.265268899      25.96580697      23.53102648     0.8293056257E-01
   155  203.0416604      159.0436008      159.0798204      3.265268899      25.23604420      20.83113525     0.8396507028E-01
   156  230.1748058      159.0436008      159.0798204      3.267331578      23.71062831      24.78211661     0.8093615287E-01
   157  203.6240261      159.0436008      159.0798204      3.265268899      25.30650529      20.98887929     0.8392129065E-01
   158  203.7677085      159.0436008      159.0798204      3.265268899      22.76993011      16.57423269     0.8513198579E-01
   159  206.0791336      159.0436008      159.0798204      3.265268899      25.89310806      22.76624061     0.8328508909E-01
   160  204.7675994      159.0436008      159.0798204      3.265268899      25.84984094      24.27780598     0.8249233788E-01
   161  222.3316286      159.0436008      159.0798204      3.265268899      22.48119899      24.22427518     0.8872267012E-01
   162  220.0533133      159.0436008      159.0798204      3.265268899      25.36461525      24.79810556     0.8191677825E-01
   163  202.9282131      159.0436008      159.0798204      3.265268899      22.32643940      16.63970312     0.8529207279E-01
   164  204.1342412      159.0436008      159.0798204      3.265268899      25.37341215      21.14434415     0.8386741864E-01
   165  229.5371088      159.0436008      159.0798204      3.265268899      24.55470159      24.89562283     0.8970503941E-01
   166  203.7515203      159.0436008      159.0798204      3.265268899      25.89660819      24.13675641     0.8259739153E-01
   167  203.7561420      159.0436008      159.0798204      3.265268899      24.56397485      19.47300463     0.8435947968E-01
   168  229.0439519      159.0436008      159.0798204      3.265268899      24.63726760      24.89636175     0.8977504258E-01
   169  229.1208957      159.0436008      159.0798204      3.265268899      23.39673664      24.62575672     0.8914064771E-01
   170  203.5619420      159.0436008      159.0798204      3.267609637      17.85638269      20.60139126     0.8686598204E-01
   171  203.6844855      159.0436008      159.0798204      3.269553936      18.05831344      19.83866006     0.8656013457E-01
   172  203.7782313      159.0436008      159.0798204      3.269758607      19.21247251      18.79451921     0.8618178691E-01
   173  203.2989871      159.0436008      159.0798204      3.265268899      18.74866218      21.56695898     0.8729253013E-01
   174  203.3642479      159.0436008      159.0798204      3.266907307      21.36813653      17.21563925     0.8555389937E-01
   175  203.7561420      159.0436008      159.0798204      3.265268899      24.56397485      19.47300463     0.8438675731E-01
   176  217.6722477      159.0436008      159.0798204      3.265268899      21.24508619      23.50238134     0.8823005765E-01
   177  203.7515203      159.0436008      159.0798204      3.265268899      25.89660819      24.13675641     0.8257894513E-01
   178  203.5052451      159.0436008      159.0798204      3.265268899      24.65831028      19.65149071     0.8433085324E-01
   179  221.1195415      159.0436008      159.0798204      3.265268899      22.36143619      24.16309858     0.8865047937E-01
   180  219.8283833      159.0436008      159.0798204      3.265268899      22.24081661      24.09949023     0.8860672631E-01
   181  205.9314774      159.0436008      159.0798204      3.265268899      25.91318320      22.88458498     0.8324905359E-01
   182  203.5369832      159.0436008      159.0798204      3.268246526      17.88281306      20.47600109     0.8684366559E-01
   183  228.6657730      159.0436008      159.0798204      3.265268899      24.72302994      24.95365734     0.8148764891E-01
   184  204.2722401      159.0436008      159.0798204      3.265268899      25.96580697      23.53102648     0.8291525618E-01
   185  203.6083420      159.0436008      159.0798204      3.269105628      17.93468623      20.22288384     0.8671059092E-01
   186  204.6389683      159.0436008      159.0798204      3.265268899      23.31738194      17.37904346     0.8490157360E-01
   187  228.2784203      159.0436008      159.0798204      3.265268899      23.28221171      24.62751835     0.8074756903E-01
   188  203.7561420      159.0436008      159.0798204      3.265268899      24.56397485      19.47300463     0.8439263298E-01
   189  203.5050464      159.0436008      159.0798204      3.266027652      17.96997307      20.84947487     0.8698255886E-01
   190  203.9547008      159.0436008      159.0798204      3.270348474      20.32906664      18.00201077     0.8586671255E-01
   191  222.5277699      159.0436008      159.0798204      3.265268899      25.23831763      24.85403245     0.8183788440E-01
   192  230.5604187      159.0436008      159.0798204      3.265268899      23.81555090      24.76701173     0.8932307890E-01
   193  204.6353265      159.0436008      159.0798204      3.265268899      25.96478105      23.43138279     0.8298701407E-01
   194  202.2880503      159.0436008      159.0798204      3.265268899      25.94275692      23.89753523     0.8274540653E-01
   195  217.2684480      159.0436008      159.0798204      3.269153122      25.48007777      24.73083748     0.8204749068E-01
   196  212.5242491      159.0436008      159.0798204      3.268281063      25.63137197      24.60915870     0.8217591601E-01
   197  226.8537047      159.0436008      159.0798204      3.265268899      23.05774516      24.53493293     0.8062039008E-01
   198  203.5619420      159.0436008      159.0798204      3.267609637      17.85638269      20.60139126     0.8689614061E-01
   199  206.3079241      159.0436008      159.0798204      3.265268899      25.81249967      22.39648837     0.8343517445E-01
   200  204.5074488      159.0436008      159.0798204      3.265268899      23.18494116      17.18019231     0.8497701271E-01
   201  221.1195415      159.0436008      159.0798204      3.265268899      22.36143619      24.16309858     0.8865265112E-01
   202  203.7677085      159.0436008      159.0798204      3.265268899      22.76993011      16.57423269     0.8510742552E-01
   203  225.1106561      159.0436008      159.0798204      3.265268899      22.82732760      24.43233729     0.8050077357E-01
   204  203.6976505      159.0436008      159.0798204      3.269604892      18.13081284      19.70966036     0.8650137201E-01
   205  218.4588650      159.0436008      159.0798204      3.265268899      22.11938300      24.03344362     0.8855941481E-01
   206  217.1727821      159.0436008      159.0798204      3.265268899      20.85838782      23.23806617     0.8808477143E-01
   207  228.8717547      159.0436008      159.0798204      3.266215130      23.39198559      24.66998055     0.8075337973E-01
   208  215.7618155      159.0436008      159.0798204      3.269903953      25.53351677      24.69294650     0.8205312089E-01
   209  203.5369832      159.0436008      159.0798204      3.268246526      17.88281306      20.47600109     0.8680274666E-01
   210  205.0003778      159.0436008      159.0798204      3.265268899      25.49655790      21.44552284     0.8376313783E-01
   211  203.1610301      159.0436008      159.0798204      3.265268899      18.22791718      21.09342718     0.8705757665E-01
   212  203.6380152      159.0436008      159.0798204      3.269343089      17.96011275      20.09527021     0.8669073053E-01
   213  230.7824328      159.0436008      159.0798204      3.265268899      24.10881597      24.89237691     0.8110809865E-01
   214  204.5721818      159.0436008      159.0798204      3.265268899      25.43662117      21.29667456     0.8381393121E-01
   215  228.2784203      159.0436008      159.0798204      3.265268899      23.28221171      24.62751835     0.8074181315E-01
   216  212.4746111      159.0436008      159.0798204      3.269334085      19.80605609      22.45190253     0.8765354353E-01
   217  205.5017863      159.0436008      159.0798204      3.265268899      25.94344433      23.11273932     0.8310616915E-01
   218  202.9850142      159.0436008      159.0798204      3.265268899      22.01643395      16.73471344     0.8538486929E-01
   219  206.2993730      159.0436008      159.0798204      3.265268899      25.77857195      22.26892605     0.8349822350E-01
   220  204.4911094      159.0436008      159.0798204      3.267360149      24.04453978      18.54859088     0.8464228779E-01
   221  204.2722401      159.0436008      159.0798204      3.265268899      25.96580697      23.53102648     0.8293093589E-01
   222  217.9700102      159.0436008      159.0798204      3.265268899      22.10905262      24.06722026     0.8023954878E-01
   223  203.8917531      159.0436008      159.0798204      3.270020960      19.59233216      18.53046339     0.8609628513E-01
   224  219.3581339      159.0436008      159.0798204      3.265268899      22.23100385      24.13396998     0.8026414763E-01
   225  230.6987570      159.0436008      159.0798204      3.265268899      24.20282452      24.85876743     0.8952925013E-01
   226  217.4159008      159.0436008      159.0798204      3.265268899      20.98789259      23.32844844     0.8810699480E-01
   227  203.2268569      159.0436008      159.0798204      3.265268899      24.74950042      19.82756015     0.8426160897E-01
   228  204.6980210      159.0436008      159.0798204      3.265613089      23.44651612      17.57670505     0.8486193544E-01
   229  204.3295874      159.0436008      159.0798204      3.266483886      24.26185607      18.92492356     0.8454893875E-01
   230  202.6729396      159.0436008      159.0798204      3.265268899      25.16222584      20.67039147     0.8401359606E-01
   231  203.6976505      159.0436008      159.0798204      3.269604892      18.13081284      19.70966036     0.8650902336E-01
   232  202.9700561      159.0436008      159.0798204      3.265268899      18.48759236      21.33270297     0.8715558381E-01
   233  204.1342412      159.0436008      159.0798204      3.265268899      25.37341215      21.14434415     0.8389704213E-01
   234  210.5368469      159.0436008      159.0798204      3.268302021      19.54062286      22.23897525     0.8758711143E-01
   235  203.6844855      159.0436008      159.0798204      3.269553936      18.05831344      19.83866006     0.8658177355E-01
   236  227.8149084      159.0436008      159.0798204      3.265268899      24.79662652      24.88806571     0.8986807925E-01
   237  203.3799697      159.0436008      159.0798204      3.265268899      25.95951807      23.72097541     0.8280798077E-01
   238  205.3714669      159.0436008      159.0798204      3.265268899      25.55290615      21.59059781     0.8373284314E-01
   239  215.4351187      159.0436008      159.0798204      3.269231492      20.33512419      22.85853514     0.8789465425E-01
   240  203.1570162      159.0436008      159.0798204      3.265268899      21.69661621      16.95597481     0.8545389684E-01
   241  205.8955476      159.0436008      159.0798204      3.265268899      25.65445202      21.87049935     0.8364414038E-01
   242  203.1610301      159.0436008      159.0798204      3.265268899      18.22791718      21.09342718     0.8706733988E-01
   243  228.8717547      159.0436008      159.0798204      3.266215130      23.39198559      24.66998055     0.8078128418E-01
   244  230.6419889      159.0436008      159.0798204      3.265268899      23.91368621      24.84349987     0.8104328988E-01
   245  204.4268964      159.0436008      159.0798204      3.267128114      24.15477291      18.73784486     0.8457304149E-01
   246  229.1208957      159.0436008      159.0798204      3.265268899      23.39673664      24.62575672     0.8910826900E-01
   247  202.5000564      159.0436008      159.0798204      3.265268899      25.93034819      23.98076613     0.8267700492E-01
   248  205.1928585      159.0436008      159.0798204      3.265268899      25.82143530      24.34234691     0.8242162283E-01
   249  217.9700102      159.0436008      159.0798204      3.265268899      22.10905262      24.06722026     0.8021493021E-01
   250  207.1155295      159.0436008      159.0798204      3.265268899      25.75486508      24.45980750     0.8233202991E-01
   251  203.9925285      159.0436008      159.0798204      3.265268899      24.46647658      19.29233248     0.8442672836E-01
   252  217.5346481      159.0436008      159.0798204      3.265268899      21.61407487      23.77545054     0.8002360278E-01
   253  203.6380152      159.0436008      159.0798204      3.269343089      17.96011275      20.09527021     0.8669196984E-01
   254  220.0533133      159.0436008      159.0798204      3.265268899      25.36461525      24.79810556     0.8193711953E-01
   255  202.9700561      159.0436008      159.0798204      3.265268899      18.48759236      21.33270297     0.8716791755E-01
   256  230.7288406      159.0436008      159.0798204      3.265268899      24.20322481      24.91162501     0.8119024979E-01
   257  204.3295874      159.0436008      159.0798204      3.266483886      24.26185607      18.92492356     0.8452814328E-01
   258  204.3295874      159.0436008      159.0798204      3.266483886      24.26185607      18.92492356     0.8450414552E-01
   259  230.7288406      159.0436008      159.0798204      3.265268899      24.20322481      24.91162501     0.8117377101E-01
   260  210.5368469      159.0436008      159.0798204      3.268302021      19.54062286      22.23897525     0.8756937057E-01
   261  217.2644240      159.0436008      159.0798204      3.265268899      21.75009096      23.82067016     0.8841111397E-01
   262  203.3642479      159.0436008      159.0798204      3.266907307      21.36813653      17.21563925     0.8559246539E-01
   263  203.7515203      159.0436008      159.0798204      3.265268899      25.89660819      24.13675641     0.8256587674E-01
   264  204.5142828      159.0436008      159.0798204      3.267433393      23.93117985      18.35727961     0.8469029587E-01
   265  228.4698582      159.0436008      159.0798204      3.265268899      24.71788054      24.89384094     0.8980260557E-01
   266  205.5927580      159.0436008      159.0798204      3.265268899      25.78974924      24.40280546     0.8239174012E-01
   267  216.4569041      159.0436008      159.0798204      3.267937749      20.59769636      23.05177342     0.8797623148E-01
   268  203.6976505      159.0436008      159.0798204      3.269604892      18.13081284      19.70966036     0.8652250012E-01
   269  205.6698926      159.0436008      159.0798204      3.265268899      25.60554342      21.73218913     0.8365947571E-01
   270  204.7040343      159.0436008      159.0798204      3.266312598      23.57240568      17.77351397     0.8480822808E-01
   271  221.3297671      159.0436008      159.0798204      3.265268899      25.30277708      24.82749506     0.8188939655E-01
   272  204.0343116      159.0436008      159.0798204      3.265268899      22.91149332      16.77822608     0.8508778593E-01
   273  223.0484030      159.0436008      159.0798204      3.265268899      22.59181712      24.32004975     0.8041809333E-01
   274  203.5619420      159.0436008      159.0798204      3.267609637      17.85638269      20.60139126     0.8689460439E-01
   275  211.5437361      159.0436008      159.0798204      3.268875640      19.67334985      22.34620426     0.8761606053E-01
   276  205.5017863      159.0436008      159.0798204      3.265268899      25.94344433      23.11273932     0.8312930629E-01
   277  203.2268569      159.0436008      159.0798204      3.265268899      24.74950042      19.82756015     0.8425078293E-01
   278  204.2722401      159.0436008      159.0798204      3.265268899      25.96580697      23.53102648     0.8290871138E-01
   279  203.6083420      159.0436008      159.0798204      3.269105628      17.93468623      20.22288384     0.8671222320E-01
   280  207.1155295      159.0436008      159.0798204      3.265268899      25.75486508      24.45980750     0.8233526751E-01
   281  224.5159684      159.0436008      159.0798204      3.265268899      22.71780070      24.33937550     0.8884096939E-01
   282  216.7239998      159.0436008      159.0798204      3.265268899      21.98644737      23.99800500     0.8017247001E-01
   283  222.3316286      159.0436008      159.0798204      3.265268899      22.48119899      24.22427518     0.8870348880E-01
